customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end
RT-026466,iptv,Southern,0.321,47,two_year,auto,n/a,4,False,False,True,False,50
RT-026467,broadband,North-West,0.431,30,annual,invoice,fiber,1,False,True,False,False,195
RT-026468,mobile,Volga,0.514,33,annual,auto,n/a,2,True,False,False,False,105
RT-026469,mobile,Central,0.615,100,monthly,auto,n/a,1,True,False,False,False,30
RT-026470,broadband,North-Caucasus,0.417,7,monthly,invoice,fiber,2,False,True,False,False,30
RT-026471,mobile,Urals,0.296,21,annual,auto,n/a,1,True,False,False,False,100
RT-026472,fixed_voice,North-West,0.692,72,monthly,card,fiber,2,False,False,False,False,30
RT-026473,mobile,Southern,0.262,21,annual,card,n/a,1,True,False,False,False,100
RT-026474,mobile,North-Caucasus,0.837,31,two_year,invoice,n/a,4,True,False,True,False,530
RT-026475,broadband,Urals,0.906,39,monthly,auto,copper,2,False,True,False,False,30
RT-026476,mobile,North-Caucasus,0.559,12,monthly,card,n/a,1,True,False,False,False,30
RT-026477,broadband,Urals,0.429,14,monthly,invoice,fiber,4,False,True,False,False,30
RT-026478,broadband,Urals,0.686,45,monthly,auto,fiber,1,False,True,False,False,30
RT-026479,broadband,North-West,0.361,37,monthly,invoice,xdsl,3,True,True,False,False,30
RT-026480,iptv,Southern,0.703,12,two_year,auto,n/a,1,False,False,True,False,370
RT-026481,mobile,Urals,0.279,16,monthly,auto,n/a,3,True,False,True,False,30
RT-026482,mobile,Far-East,0.723,22,monthly,auto,n/a,2,True,True,False,False,30
RT-026483,iptv,Siberia,0.791,33,monthly,auto,n/a,1,False,False,True,False,30
RT-026484,mobile,North-West,0.338,34,monthly,auto,n/a,3,True,False,False,False,30
RT-026485,mobile,Volga,0.212,20,monthly,card,n/a,3,True,False,False,False,30
RT-026486,mobile,North-West,0.885,12,annual,card,n/a,2,True,False,False,False,5
RT-026487,broadband,North-Caucasus,0.577,14,two_year,auto,copper,2,False,True,False,False,310
RT-026488,broadband,Central,0.653,24,annual,invoice,fiber,2,False,True,False,False,10
RT-026489,mobile,Southern,0.823,46,two_year,auto,n/a,2,True,True,False,False,80
RT-026490,mobile,Central,0.64,28,monthly,auto,n/a,3,True,True,False,False,30
RT-026491,mobile,Saint-Petersburg,0.125,34,monthly,auto,n/a,2,True,True,False,False,30
RT-026492,mobile,Saint-Petersburg,0.885,28,annual,card,n/a,3,True,True,False,False,255
RT-026493,mobile,Moscow,0.739,16,monthly,card,n/a,2,True,False,False,False,30
RT-026494,broadband,Far-East,0.722,42,monthly,auto,xdsl,2,False,True,False,False,30
RT-026495,fixed_voice,Far-East,0.411,30,two_year,auto,xdsl,3,True,True,False,False,560
RT-026496,broadband,Moscow,0.518,15,two_year,invoice,fiber,2,False,True,False,False,280
RT-026497,iptv,Central,0.742,39,two_year,invoice,n/a,3,True,True,True,False,290
RT-026498,fixed_voice,Volga,0.187,8,monthly,auto,copper,2,False,False,False,False,30
RT-026499,broadband,Saint-Petersburg,0.787,26,monthly,card,fiber,4,True,True,True,True,30
RT-026500,broadband,North-West,0.581,17,annual,auto,xdsl,1,False,True,False,False,220
RT-026501,iptv,North-Caucasus,0.098,66,monthly,card,n/a,1,False,False,True,False,30
RT-026502,broadband,North-West,0.489,17,monthly,auto,fiber,4,False,True,True,False,30
RT-026503,mobile,Southern,0.617,9,annual,invoice,n/a,3,True,True,True,False,95
RT-026504,mobile,Far-East,0.881,9,annual,card,n/a,4,True,True,False,False,95
RT-026505,broadband,Moscow,0.26,39,monthly,auto,copper,3,True,True,False,False,30
RT-026506,iptv,Far-East,0.719,24,monthly,auto,n/a,1,False,False,True,False,30
RT-026507,broadband,Volga,0.833,10,annual,card,fiber,2,False,True,False,False,65
RT-026508,mobile,Urals,0.043,11,annual,invoice,n/a,2,True,True,False,False,35
RT-026509,broadband,North-Caucasus,0.792,55,monthly,card,xdsl,4,True,True,False,False,30
RT-026510,iptv,Urals,0.468,19,two_year,auto,n/a,3,True,False,True,False,160
RT-026511,broadband,North-West,0.686,67,monthly,card,xdsl,3,True,True,True,False,30
RT-026512,mobile,Far-East,0.559,39,monthly,card,n/a,2,True,False,False,False,30
RT-026513,mobile,Central,0.791,46,monthly,auto,n/a,4,True,True,True,False,30
RT-026514,mobile,North-West,0.261,49,two_year,auto,n/a,1,True,False,False,False,720
RT-026515,iptv,Urals,0.447,42,annual,card,n/a,1,False,False,True,False,200
RT-026516,mobile,Volga,0.458,30,monthly,invoice,n/a,4,True,False,False,True,30
RT-026517,iptv,Far-East,0.862,17,two_year,auto,n/a,3,False,True,True,False,220
RT-026518,mobile,Central,0.288,28,annual,invoice,n/a,3,True,False,False,False,255
RT-026519,fixed_voice,Urals,0.325,117,two_year,invoice,fiber,1,False,False,False,False,140
RT-026520,mobile,Central,0.227,17,monthly,invoice,n/a,1,True,False,False,False,30
RT-026521,broadband,Southern,0.761,7,two_year,auto,xdsl,4,True,True,False,False,520
RT-026522,broadband,North-Caucasus,0.247,17,annual,card,fiber,2,False,True,False,False,220
RT-026523,broadband,North-Caucasus,0.477,12,monthly,invoice,fiber,3,False,True,True,False,30
RT-026524,broadband,Siberia,0.736,51,monthly,card,fiber,4,False,True,False,False,30
RT-026525,mobile,Urals,0.527,6,two_year,auto,n/a,3,True,False,True,False,550
RT-026526,mobile,Volga,0.094,22,monthly,auto,n/a,4,True,True,True,False,30
RT-026527,mobile,North-West,0.801,40,two_year,invoice,n/a,4,True,False,True,False,260
RT-026528,broadband,Moscow,0.601,27,annual,auto,copper,4,False,True,True,False,285
RT-026529,broadband,Southern,0.593,9,annual,card,copper,2,False,True,False,False,95
RT-026530,mobile,Siberia,0.883,34,two_year,card,n/a,1,True,False,False,False,440
RT-026531,broadband,Far-East,0.274,34,monthly,card,xdsl,4,True,True,True,True,30
RT-026532,mobile,North-Caucasus,0.232,45,monthly,card,n/a,3,True,True,False,False,30
RT-026533,mobile,Saint-Petersburg,0.628,57,two_year,card,n/a,4,True,True,False,False,480
RT-026534,mobile,North-Caucasus,0.45,46,two_year,auto,n/a,2,True,False,False,False,80
RT-026535,broadband,Central,0.136,34,monthly,card,xdsl,4,False,True,False,False,30
RT-026536,mobile,Siberia,0.237,14,monthly,card,n/a,3,True,True,True,False,30
RT-026537,iptv,Siberia,0.142,75,annual,auto,n/a,2,False,True,True,False,305
RT-026538,broadband,Urals,0.371,14,monthly,invoice,fiber,2,False,True,False,False,30
RT-026539,broadband,Volga,0.719,12,monthly,invoice,xdsl,1,False,True,False,False,30
RT-026540,mobile,Saint-Petersburg,0.191,17,annual,card,n/a,3,True,False,True,False,220
RT-026541,broadband,Southern,0.668,47,annual,card,xdsl,2,False,True,False,False,50
RT-026542,iptv,Moscow,0.23,32,annual,card,n/a,2,False,True,True,False,135
RT-026543,mobile,Urals,0.728,10,annual,auto,n/a,2,True,True,False,False,65
RT-026544,mobile,Central,0.757,5,monthly,invoice,n/a,3,True,False,True,False,30
RT-026545,mobile,Saint-Petersburg,0.452,46,monthly,auto,n/a,1,True,False,False,False,30
RT-026546,mobile,Southern,0.354,5,annual,card,n/a,3,True,False,True,False,215
RT-026547,mobile,Central,0.742,43,monthly,auto,n/a,1,True,False,False,False,30
RT-026548,broadband,North-Caucasus,0.53,54,two_year,card,fiber,3,True,True,False,False,570
RT-026549,mobile,Moscow,0.687,47,annual,auto,n/a,1,True,False,False,False,50
RT-026550,iptv,Far-East,0.688,14,monthly,card,n/a,4,False,True,True,False,30
RT-026551,mobile,Siberia,0.321,23,annual,auto,n/a,1,True,False,False,False,40
RT-026552,broadband,North-West,0.683,77,monthly,auto,copper,4,False,True,True,False,30
RT-026553,fixed_voice,Southern,0.458,66,annual,card,fiber,1,False,False,False,False,210
RT-026554,mobile,North-West,0.301,28,annual,card,n/a,4,True,False,True,False,255
RT-026555,mobile,Central,0.225,14,monthly,card,n/a,1,True,False,False,False,30
RT-026556,mobile,North-West,0.471,83,monthly,invoice,n/a,4,True,False,False,False,30
RT-026557,mobile,North-West,0.656,14,monthly,invoice,n/a,3,True,False,True,False,30
RT-026558,broadband,Southern,0.777,45,annual,auto,fiber,1,False,True,False,False,110
RT-026559,iptv,Southern,0.804,7,monthly,card,n/a,3,False,False,True,False,30
RT-026560,broadband,Far-East,0.671,7,monthly,auto,fiber,4,False,True,True,False,30
RT-026561,fixed_voice,Southern,0.313,33,monthly,auto,xdsl,4,True,False,True,False,30
RT-026562,mobile,Siberia,0.629,16,monthly,card,n/a,2,True,False,False,False,30
RT-026563,mobile,North-Caucasus,0.626,72,annual,invoice,n/a,4,True,True,True,False,30
RT-026564,mobile,Far-East,0.627,13,annual,invoice,n/a,2,True,True,False,False,340
RT-026565,broadband,Volga,0.246,56,monthly,card,fiber,3,True,True,False,False,30
RT-026566,mobile,Southern,0.318,9,monthly,auto,n/a,3,True,False,True,False,30
RT-026567,mobile,Far-East,0.528,8,annual,invoice,n/a,4,True,False,True,False,125
RT-026568,fixed_voice,Urals,0.089,19,monthly,invoice,copper,3,True,True,False,False,30
RT-026569,mobile,Saint-Petersburg,0.273,33,monthly,invoice,n/a,3,True,False,False,False,30
RT-026570,mobile,North-Caucasus,0.758,56,annual,card,n/a,2,True,True,False,False,145
RT-026571,mobile,Siberia,0.877,14,two_year,auto,n/a,2,True,False,False,False,310
RT-026572,mobile,Urals,0.322,6,monthly,card,n/a,4,True,True,False,True,30
RT-026573,mobile,North-Caucasus,0.399,30,annual,auto,n/a,2,True,True,False,False,195
RT-026574,mobile,Saint-Petersburg,0.197,6,annual,auto,n/a,4,True,False,False,True,185
RT-026575,mobile,Far-East,0.555,13,monthly,card,n/a,1,True,False,False,False,30
RT-026576,iptv,North-West,0.349,36,monthly,card,n/a,1,False,False,True,False,30
RT-026577,mobile,Far-East,0.212,15,annual,invoice,n/a,2,True,False,False,False,280
RT-026578,broadband,Moscow,0.17,22,monthly,auto,xdsl,2,False,True,False,False,30
RT-026579,broadband,Southern,0.356,35,two_year,auto,xdsl,1,False,True,False,False,410
RT-026580,broadband,Saint-Petersburg,0.081,39,two_year,card,fiber,3,True,True,False,False,290
RT-026581,iptv,North-Caucasus,0.979,77,monthly,card,n/a,1,False,False,True,False,30
RT-026582,mobile,Volga,0.567,30,annual,card,n/a,3,True,True,True,False,195
RT-026583,mobile,Far-East,0.775,12,monthly,auto,n/a,4,True,True,True,True,30
RT-026584,mobile,Siberia,0.653,39,monthly,card,n/a,2,True,True,False,False,30
RT-026585,mobile,Volga,0.711,10,monthly,card,n/a,3,True,False,False,False,30
RT-026586,iptv,Saint-Petersburg,0.483,42,monthly,card,n/a,3,True,False,True,False,30
RT-026587,broadband,Volga,0.661,29,annual,card,xdsl,2,False,True,False,False,225
RT-026588,mobile,North-West,0.705,58,monthly,invoice,n/a,2,True,True,False,False,30
RT-026589,mobile,Central,0.798,22,monthly,invoice,n/a,3,True,True,True,False,30
RT-026590,iptv,North-West,0.692,16,two_year,auto,n/a,2,False,True,True,False,250
RT-026591,mobile,Central,0.38,34,monthly,invoice,n/a,1,True,False,False,False,30
RT-026592,mobile,Far-East,0.809,20,monthly,auto,n/a,1,True,False,False,False,30
RT-026593,iptv,North-Caucasus,0.299,23,annual,auto,n/a,4,True,True,True,True,40
RT-026594,broadband,Saint-Petersburg,0.818,19,monthly,auto,fiber,4,True,True,False,False,30
RT-026595,mobile,Central,0.423,29,annual,card,n/a,4,True,True,True,False,225
RT-026596,mobile,Moscow,0.514,30,monthly,card,n/a,2,True,False,False,False,30
RT-026597,broadband,Volga,0.301,13,annual,card,fiber,4,False,True,True,False,340
RT-026598,mobile,Urals,0.404,28,monthly,auto,n/a,4,True,False,True,True,30
RT-026599,fixed_voice,Central,0.541,2,two_year,auto,fiber,2,False,False,False,False,670
RT-026600,broadband,Southern,0.579,69,annual,card,fiber,1,False,True,False,False,120
RT-026601,broadband,North-West,0.68,56,two_year,invoice,xdsl,2,False,True,False,False,510
RT-026602,broadband,Moscow,0.083,34,monthly,card,xdsl,4,False,True,False,False,30
RT-026603,fixed_voice,Central,0.499,6,monthly,card,copper,3,False,False,False,False,30
RT-026604,mobile,Siberia,0.257,9,annual,invoice,n/a,3,True,False,True,False,95
RT-026605,mobile,Far-East,0.864,38,annual,card,n/a,4,True,True,False,False,320
RT-026606,broadband,Volga,0.519,4,annual,auto,fiber,3,False,True,False,False,245
RT-026607,mobile,Southern,0.088,14,monthly,invoice,n/a,2,True,True,False,False,30
RT-026608,broadband,Southern,0.652,6,monthly,auto,xdsl,4,False,True,False,False,30
RT-026609,mobile,North-West,0.467,4,monthly,auto,n/a,3,True,True,False,False,30
RT-026610,mobile,Urals,0.242,23,annual,invoice,n/a,3,True,False,False,False,40
RT-026611,mobile,Volga,0.424,44,monthly,card,n/a,3,True,True,False,False,30
RT-026612,broadband,Moscow,0.72,57,two_year,auto,fiber,2,False,True,False,False,480
RT-026613,mobile,North-West,0.522,72,monthly,card,n/a,1,True,False,False,False,30
RT-026614,mobile,Saint-Petersburg,0.799,11,annual,card,n/a,2,True,True,False,False,35
RT-026615,mobile,Volga,0.08,45,monthly,card,n/a,3,True,False,True,False,30
RT-026616,mobile,Volga,0.066,11,annual,card,n/a,2,True,False,False,False,35
RT-026617,broadband,Volga,0.621,47,monthly,auto,xdsl,3,False,True,False,False,30
RT-026618,fixed_voice,Saint-Petersburg,0.568,9,monthly,auto,xdsl,1,False,False,False,False,30
RT-026619,broadband,North-Caucasus,0.369,27,annual,invoice,fiber,4,False,True,False,True,285
RT-026620,broadband,Saint-Petersburg,0.735,64,two_year,auto,xdsl,4,True,True,False,False,270
RT-026621,mobile,Central,0.435,29,monthly,auto,n/a,4,True,True,True,True,30
RT-026622,fixed_voice,North-West,0.085,16,monthly,card,xdsl,1,False,False,False,False,30
RT-026623,iptv,Volga,0.267,11,annual,card,n/a,2,False,False,True,False,35
RT-026624,iptv,Volga,0.148,22,monthly,card,n/a,2,False,True,True,False,30
RT-026625,mobile,North-Caucasus,0.141,9,annual,card,n/a,4,True,True,False,True,95
RT-026626,mobile,Far-East,0.542,24,monthly,auto,n/a,1,True,False,False,False,30
RT-026627,mobile,Moscow,0.299,2,monthly,card,n/a,3,True,False,True,False,30
RT-026628,mobile,Southern,0.418,12,annual,auto,n/a,3,True,True,False,False,5
RT-026629,mobile,Southern,0.408,12,monthly,auto,n/a,1,True,False,False,False,30
RT-026630,iptv,North-Caucasus,0.312,14,monthly,card,n/a,1,False,False,True,False,30
RT-026631,mobile,North-West,0.811,31,two_year,invoice,n/a,4,True,False,False,False,530
RT-026632,mobile,Volga,0.911,50,monthly,card,n/a,2,True,False,False,False,30
RT-026633,iptv,North-Caucasus,0.775,67,annual,card,n/a,2,False,False,True,False,180
RT-026634,fixed_voice,Volga,0.419,1,annual,auto,copper,1,False,False,False,False,335
RT-026635,mobile,Urals,0.336,20,monthly,invoice,n/a,4,True,False,False,True,30
RT-026636,mobile,North-West,0.54,64,annual,invoice,n/a,1,True,False,False,False,270
RT-026637,iptv,Siberia,0.464,18,monthly,invoice,n/a,2,False,False,True,False,30
RT-026638,fixed_voice,Moscow,0.838,16,two_year,invoice,fiber,1,False,False,False,False,250
RT-026639,broadband,North-Caucasus,0.484,5,monthly,auto,fiber,2,False,True,False,False,30
RT-026640,mobile,Saint-Petersburg,0.565,31,two_year,card,n/a,2,True,True,False,False,530
RT-026641,broadband,Southern,0.527,17,monthly,card,xdsl,4,True,True,False,False,30
RT-026642,broadband,Moscow,0.145,55,monthly,card,fiber,4,True,True,False,True,30
RT-026643,mobile,Moscow,0.525,26,two_year,auto,n/a,3,True,True,False,False,680
RT-026644,mobile,Siberia,0.053,35,two_year,auto,n/a,4,True,True,True,False,410
RT-026645,iptv,Siberia,0.362,23,monthly,invoice,n/a,1,False,False,True,False,30
RT-026646,broadband,North-West,0.343,6,annual,card,fiber,2,False,True,False,False,185
RT-026647,mobile,Moscow,0.142,106,annual,auto,n/a,1,True,False,False,False,105
RT-026648,broadband,Moscow,0.514,33,annual,auto,fiber,2,False,True,False,False,105
RT-026649,broadband,North-Caucasus,0.657,23,annual,auto,fiber,1,False,True,False,False,40
RT-026650,mobile,Siberia,0.574,45,annual,invoice,n/a,3,True,False,True,False,110
RT-026651,mobile,North-West,0.26,20,annual,auto,n/a,2,True,False,False,False,130
RT-026652,mobile,Central,0.464,23,monthly,auto,n/a,3,True,False,False,False,30
RT-026653,fixed_voice,Siberia,0.528,35,annual,auto,xdsl,2,False,True,False,False,45
RT-026654,mobile,Far-East,0.033,15,monthly,invoice,n/a,3,True,False,False,False,30
RT-026655,iptv,Urals,0.453,41,annual,card,n/a,2,False,False,True,False,230
RT-026656,mobile,Far-East,0.746,59,monthly,card,n/a,3,True,True,False,False,30
RT-026657,iptv,Far-East,0.184,11,annual,auto,n/a,1,False,False,True,False,35
RT-026658,fixed_voice,North-West,0.719,29,monthly,card,fiber,2,False,False,False,False,30
RT-026659,fixed_voice,Siberia,0.43,91,annual,card,fiber,4,False,True,False,False,190
RT-026660,iptv,Central,0.398,46,monthly,auto,n/a,1,False,False,True,False,30
RT-026661,mobile,Central,0.37,20,annual,auto,n/a,4,True,True,False,True,130
RT-026662,mobile,North-Caucasus,0.626,42,monthly,card,n/a,3,True,True,True,False,30
RT-026663,mobile,North-West,0.692,22,two_year,auto,n/a,1,True,False,False,False,70
RT-026664,broadband,Far-East,0.495,30,annual,invoice,xdsl,4,True,True,True,False,195
RT-026665,mobile,North-West,0.261,26,monthly,card,n/a,2,True,False,False,False,30
RT-026666,mobile,North-Caucasus,0.598,46,two_year,auto,n/a,2,True,False,False,False,80
RT-026667,mobile,Central,0.289,5,monthly,auto,n/a,2,True,False,False,False,30
RT-026668,broadband,Moscow,0.257,34,annual,auto,xdsl,3,False,True,True,False,75
RT-026669,mobile,Volga,0.565,27,annual,card,n/a,1,True,False,False,False,285
RT-026670,mobile,Southern,0.692,6,monthly,auto,n/a,2,True,False,False,False,30
RT-026671,broadband,North-West,0.505,38,monthly,card,xdsl,3,False,True,True,False,30
RT-026672,mobile,Central,0.755,15,two_year,card,n/a,2,True,True,False,False,280
RT-026673,iptv,Far-East,0.181,24,monthly,card,n/a,2,False,False,True,False,30
RT-026674,broadband,North-West,0.168,40,two_year,invoice,fiber,3,False,True,False,False,260
RT-026675,broadband,Siberia,0.571,5,monthly,invoice,fiber,4,False,True,True,False,30
RT-026676,mobile,Moscow,0.072,35,two_year,invoice,n/a,3,True,False,True,False,410
RT-026677,mobile,Far-East,0.646,27,annual,auto,n/a,3,True,False,True,False,285
RT-026678,broadband,Siberia,0.149,50,monthly,auto,copper,2,False,True,False,False,30
RT-026679,mobile,Saint-Petersburg,0.533,80,monthly,invoice,n/a,1,True,False,False,False,30
RT-026680,iptv,Southern,0.619,20,monthly,auto,n/a,2,False,True,True,False,30
RT-026681,fixed_voice,Siberia,0.812,50,monthly,invoice,xdsl,2,False,False,False,False,30
RT-026682,mobile,Siberia,0.462,18,annual,auto,n/a,1,True,False,False,False,190
RT-026683,broadband,Volga,0.332,7,two_year,auto,copper,3,False,True,False,False,520
RT-026684,mobile,Saint-Petersburg,0.419,55,monthly,card,n/a,4,True,False,True,False,30
RT-026685,mobile,Moscow,0.739,43,annual,card,n/a,4,True,True,True,False,170
RT-026686,mobile,North-Caucasus,0.458,29,monthly,auto,n/a,3,True,True,True,False,30
RT-026687,broadband,Saint-Petersburg,0.309,18,monthly,auto,fiber,3,False,True,False,False,30
RT-026688,fixed_voice,North-West,0.806,13,annual,card,fiber,1,False,False,False,False,340
RT-026689,mobile,Far-East,0.703,44,monthly,auto,n/a,2,True,True,False,False,30
RT-026690,broadband,North-Caucasus,0.617,5,monthly,auto,xdsl,3,False,True,False,False,30
RT-026691,mobile,Volga,0.574,45,two_year,auto,n/a,2,True,False,False,False,110
RT-026692,mobile,Urals,0.496,10,annual,auto,n/a,4,True,True,False,False,65
RT-026693,broadband,Southern,0.758,4,monthly,invoice,fiber,1,False,True,False,False,30
RT-026694,broadband,Saint-Petersburg,0.685,19,monthly,invoice,xdsl,3,False,True,True,False,30
RT-026695,broadband,Volga,0.355,28,monthly,invoice,fiber,3,False,True,True,False,30
RT-026696,fixed_voice,Siberia,0.657,53,monthly,auto,xdsl,2,False,False,False,False,30
RT-026697,mobile,Urals,0.68,37,monthly,card,n/a,4,True,False,False,True,30
RT-026698,mobile,Southern,0.892,83,monthly,card,n/a,3,True,True,False,False,30
RT-026699,mobile,Far-East,0.229,14,monthly,card,n/a,4,True,True,False,False,30
RT-026700,iptv,Saint-Petersburg,0.455,8,annual,auto,n/a,2,False,False,True,False,125
RT-026701,mobile,Southern,0.832,47,monthly,auto,n/a,4,True,False,True,False,30
RT-026702,mobile,Saint-Petersburg,0.887,41,monthly,auto,n/a,3,True,False,False,False,30
RT-026703,broadband,Moscow,0.833,20,monthly,card,copper,4,True,True,False,False,30
RT-026704,mobile,North-Caucasus,0.064,16,monthly,card,n/a,2,True,True,False,False,30
RT-026705,broadband,Siberia,0.348,25,annual,invoice,fiber,2,False,True,False,False,345
RT-026706,fixed_voice,North-Caucasus,0.101,30,monthly,card,fiber,2,False,False,False,False,30
RT-026707,mobile,Volga,0.133,23,two_year,auto,n/a,2,True,False,False,False,40
RT-026708,mobile,Southern,0.861,27,monthly,auto,n/a,3,True,False,False,False,30
RT-026709,fixed_voice,Moscow,0.698,25,annual,auto,copper,3,True,True,False,False,345
RT-026710,broadband,Saint-Petersburg,0.406,26,annual,auto,fiber,4,True,True,True,False,315
RT-026711,mobile,Moscow,0.519,6,monthly,card,n/a,2,True,False,False,False,30
RT-026712,iptv,North-West,0.479,49,monthly,auto,n/a,1,False,False,True,False,30
RT-026713,mobile,Volga,0.496,13,monthly,card,n/a,2,True,True,False,False,30
RT-026714,broadband,Central,0.651,15,monthly,card,xdsl,1,False,True,False,False,30
RT-026715,broadband,Siberia,0.859,34,monthly,auto,copper,2,False,True,False,False,30
RT-026716,mobile,Urals,0.419,35,monthly,card,n/a,2,True,True,False,False,30
RT-026717,iptv,Volga,0.343,120,monthly,card,n/a,1,False,False,True,False,30
RT-026718,mobile,Volga,0.368,49,annual,invoice,n/a,4,True,True,False,False,355
RT-026719,iptv,Southern,0.151,27,monthly,invoice,n/a,1,False,False,True,False,30
RT-026720,iptv,North-West,0.793,33,two_year,invoice,n/a,2,False,False,True,False,470
RT-026721,fixed_voice,Siberia,0.409,56,monthly,card,fiber,2,False,True,False,False,30
RT-026722,mobile,Far-East,0.267,36,monthly,auto,n/a,4,True,True,False,True,30
RT-026723,mobile,Saint-Petersburg,0.642,87,monthly,auto,n/a,1,True,False,False,False,30
RT-026724,mobile,North-Caucasus,0.164,11,two_year,auto,n/a,2,True,True,False,False,400
RT-026725,mobile,Volga,0.323,91,annual,auto,n/a,4,True,False,False,False,190
RT-026726,mobile,Saint-Petersburg,0.91,28,annual,auto,n/a,1,True,False,False,False,255
RT-026727,broadband,Far-East,0.502,25,monthly,auto,fiber,2,False,True,False,False,30
RT-026728,mobile,Volga,0.398,16,annual,auto,n/a,4,True,True,False,False,250
RT-026729,fixed_voice,Saint-Petersburg,0.365,54,monthly,card,fiber,1,False,False,False,False,30
RT-026730,mobile,Southern,0.485,38,annual,card,n/a,3,True,True,False,False,320
RT-026731,mobile,Volga,0.758,69,two_year,invoice,n/a,2,True,True,False,False,120
RT-026732,broadband,Central,0.36,62,monthly,auto,fiber,4,True,True,False,False,30
RT-026733,mobile,Siberia,0.279,43,annual,auto,n/a,4,True,True,False,False,170
RT-026734,broadband,Volga,0.335,9,annual,auto,fiber,4,True,True,True,False,95
RT-026735,broadband,Southern,0.522,6,monthly,auto,xdsl,4,False,True,False,False,30
RT-026736,broadband,Moscow,0.712,52,two_year,card,fiber,1,False,True,False,False,630
RT-026737,broadband,North-West,0.222,88,annual,card,fiber,1,False,True,False,False,280
RT-026738,iptv,Moscow,0.384,32,annual,auto,n/a,3,True,True,True,False,135
RT-026739,fixed_voice,Central,0.339,9,monthly,invoice,fiber,4,True,False,True,False,30
RT-026740,mobile,Siberia,0.598,55,monthly,invoice,n/a,2,True,True,False,False,30
RT-026741,mobile,North-Caucasus,0.843,20,monthly,auto,n/a,2,True,True,False,False,30
RT-026742,iptv,North-West,0.384,18,monthly,auto,n/a,2,False,False,True,False,30
RT-026743,mobile,Urals,0.8,27,monthly,invoice,n/a,2,True,True,False,False,30
RT-026744,mobile,Siberia,0.766,16,monthly,card,n/a,2,True,False,False,False,30
RT-026745,broadband,Siberia,0.658,45,annual,invoice,fiber,2,False,True,False,False,110
RT-026746,mobile,Moscow,0.696,9,monthly,auto,n/a,4,True,True,False,True,30
RT-026747,mobile,Central,0.643,51,monthly,auto,n/a,1,True,False,False,False,30
RT-026748,broadband,Urals,0.659,30,two_year,auto,xdsl,2,False,True,False,False,560
RT-026749,mobile,Central,0.681,48,annual,card,n/a,3,True,True,False,False,20
RT-026750,mobile,Urals,0.552,60,annual,auto,n/a,3,True,True,False,False,25
RT-026751,iptv,Far-East,0.31,3,monthly,auto,n/a,3,True,True,True,False,30
RT-026752,iptv,Far-East,0.468,14,monthly,auto,n/a,3,False,True,True,False,30
RT-026753,broadband,Volga,0.239,24,monthly,auto,fiber,4,True,True,False,False,30
RT-026754,mobile,Central,0.605,26,monthly,invoice,n/a,2,True,True,False,False,30
RT-026755,mobile,North-West,0.291,48,annual,card,n/a,1,True,False,False,False,20
RT-026756,iptv,Southern,0.288,15,monthly,card,n/a,1,False,False,True,False,30
RT-026757,mobile,Siberia,0.198,8,monthly,card,n/a,3,True,True,True,False,30
RT-026758,iptv,North-Caucasus,0.328,21,monthly,card,n/a,4,True,True,True,False,30
RT-026759,broadband,Far-East,0.384,24,annual,card,fiber,2,False,True,False,False,10
RT-026760,mobile,Central,0.145,30,monthly,card,n/a,4,True,True,True,False,30
RT-026761,broadband,Saint-Petersburg,0.67,20,annual,invoice,copper,3,False,True,True,False,130
RT-026762,fixed_voice,Saint-Petersburg,0.669,23,monthly,invoice,fiber,2,False,False,False,False,30
RT-026763,iptv,Central,0.46,9,monthly,card,n/a,2,False,False,True,False,30
RT-026764,broadband,North-West,0.569,29,annual,invoice,fiber,1,False,True,False,False,225
RT-026765,mobile,Moscow,0.496,44,monthly,auto,n/a,1,True,False,False,False,30
RT-026766,broadband,North-Caucasus,0.889,8,monthly,auto,xdsl,1,False,True,False,False,30
RT-026767,broadband,North-West,0.392,38,annual,invoice,fiber,4,True,True,True,False,320
RT-026768,broadband,Saint-Petersburg,0.37,75,annual,auto,fiber,4,False,True,False,True,305
RT-026769,mobile,Southern,0.795,35,annual,auto,n/a,3,True,False,True,False,45
RT-026770,iptv,Saint-Petersburg,0.825,5,monthly,auto,n/a,3,False,False,True,False,30
RT-026771,mobile,Far-East,0.522,6,monthly,card,n/a,4,True,False,True,False,30
RT-026772,mobile,North-Caucasus,0.811,54,monthly,auto,n/a,2,True,False,False,False,30
RT-026773,mobile,North-Caucasus,0.543,21,annual,invoice,n/a,1,True,False,False,False,100
RT-026774,mobile,North-West,0.592,22,annual,card,n/a,3,True,False,False,False,70
RT-026775,mobile,Urals,0.075,42,monthly,auto,n/a,2,True,True,False,False,30
RT-026776,mobile,Saint-Petersburg,0.114,26,monthly,card,n/a,2,True,False,False,False,30
RT-026777,mobile,Moscow,0.544,7,monthly,auto,n/a,4,True,True,True,True,30
RT-026778,mobile,Southern,0.521,26,monthly,card,n/a,3,True,False,False,False,30
RT-026779,mobile,Siberia,0.668,38,annual,invoice,n/a,2,True,True,False,False,320
RT-026780,mobile,Moscow,0.57,8,monthly,card,n/a,4,True,False,False,False,30
RT-026781,mobile,North-Caucasus,0.487,28,monthly,invoice,n/a,4,True,True,True,False,30
