customer_id,churn_flag,churn_month,churn_reason
RT-025572,0,,unknown
RT-025573,0,,unknown
RT-025574,0,,unknown
RT-025575,0,,unknown
RT-025576,0,,unknown
RT-025577,1,22.0,tech_migration
RT-025578,0,,unknown
RT-025579,0,,unknown
RT-025580,0,,unknown
RT-025581,0,,unknown
RT-025582,0,,unknown
RT-025583,0,,unknown
RT-025584,0,,unknown
RT-025585,0,,unknown
RT-025586,0,,unknown
RT-025587,0,,unknown
RT-025588,0,,unknown
RT-025589,0,,unknown
RT-025590,1,20.0,quality
RT-025591,0,,unknown
RT-025592,0,,unknown
RT-025593,0,,unknown
RT-025594,0,,unknown
RT-025595,0,,unknown
RT-025596,1,24.0,unknown
RT-025597,0,,unknown
RT-025598,0,,unknown
RT-025599,0,,unknown
RT-025600,0,,unknown
RT-025601,0,,unknown
RT-025602,0,,unknown
RT-025603,0,,unknown
RT-025604,0,,unknown
RT-025605,1,23.0,unknown
RT-025606,0,,unknown
RT-025607,0,,unknown
RT-025608,0,,unknown
RT-025609,0,,unknown
RT-025610,0,,unknown
RT-025611,0,,unknown
RT-025612,0,,unknown
RT-025613,0,,unknown
RT-025614,0,,unknown
RT-025615,1,24.0,tech_migration
RT-025616,0,,unknown
RT-025617,0,,unknown
RT-025618,0,,unknown
RT-025619,0,,unknown
RT-025620,0,,unknown
RT-025621,0,,unknown
RT-025622,0,,unknown
RT-025623,0,,unknown
RT-025624,1,24.0,unknown
RT-025625,0,,unknown
RT-025626,0,,unknown
RT-025627,0,,unknown
RT-025628,0,,unknown
RT-025629,0,,unknown
RT-025630,0,,unknown
RT-025631,0,,unknown
RT-025632,0,,unknown
RT-025633,0,,unknown
RT-025634,0,,unknown
RT-025635,1,23.0,price
RT-025636,0,,unknown
RT-025637,0,,unknown
RT-025638,0,,unknown
RT-025639,0,,unknown
RT-025640,0,,unknown
RT-025641,0,,unknown
RT-025642,0,,unknown
RT-025643,0,,unknown
RT-025644,0,,unknown
RT-025645,0,,unknown
RT-025646,0,,unknown
RT-025647,0,,unknown
RT-025648,0,,unknown
RT-025649,0,,unknown
RT-025650,0,,unknown
RT-025651,0,,unknown
RT-025652,0,,unknown
RT-025653,0,,unknown
RT-025654,0,,unknown
RT-025655,0,,unknown
RT-025656,0,,unknown
RT-025657,0,,unknown
RT-025658,0,,unknown
RT-025659,0,,unknown
RT-025660,0,,unknown
RT-025661,0,,unknown
RT-025662,0,,unknown
RT-025663,0,,unknown
RT-025664,0,,unknown
RT-025665,0,,unknown
RT-025666,0,,unknown
RT-025667,0,,unknown
RT-025668,0,,unknown
RT-025669,0,,unknown
RT-025670,0,,unknown
RT-025671,0,,unknown
RT-025672,0,,unknown
RT-025673,0,,unknown
RT-025674,0,,unknown
RT-025675,0,,unknown
RT-025676,0,,unknown
RT-025677,0,,unknown
RT-025678,0,,unknown
RT-025679,0,,unknown
RT-025680,0,,unknown
RT-025681,0,,unknown
RT-025682,0,,unknown
RT-025683,0,,unknown
RT-025684,0,,unknown
RT-025685,0,,unknown
RT-025686,0,,unknown
RT-025687,0,,unknown
RT-025688,0,,unknown
RT-025689,0,,unknown
RT-025690,0,,unknown
RT-025691,0,,unknown
RT-025692,0,,unknown
RT-025693,0,,unknown
RT-025694,0,,unknown
RT-025695,0,,unknown
RT-025696,0,,unknown
RT-025697,0,,unknown
RT-025698,0,,unknown
RT-025699,0,,unknown
RT-025700,0,,unknown
RT-025701,0,,unknown
RT-025702,0,,unknown
RT-025703,0,,unknown
RT-025704,0,,unknown
RT-025705,1,20.0,competitor
RT-025706,1,20.0,tech_migration
RT-025707,0,,unknown
RT-025708,0,,unknown
RT-025709,0,,unknown
RT-025710,0,,unknown
RT-025711,0,,unknown
RT-025712,0,,unknown
RT-025713,0,,unknown
RT-025714,0,,unknown
RT-025715,0,,unknown
RT-025716,0,,unknown
RT-025717,0,,unknown
RT-025718,0,,unknown
RT-025719,0,,unknown
RT-025720,0,,unknown
RT-025721,0,,unknown
RT-025722,0,,unknown
RT-025723,0,,unknown
RT-025724,0,,unknown
RT-025725,0,,unknown
RT-025726,0,,unknown
RT-025727,0,,unknown
RT-025728,0,,unknown
RT-025729,0,,unknown
RT-025730,0,,unknown
RT-025731,0,,unknown
RT-025732,0,,unknown
RT-025733,0,,unknown
RT-025734,0,,unknown
RT-025735,0,,unknown
RT-025736,1,23.0,price
RT-025737,0,,unknown
RT-025738,0,,unknown
RT-025739,0,,unknown
RT-025740,0,,unknown
RT-025741,0,,unknown
RT-025742,0,,unknown
RT-025743,0,,unknown
RT-025744,0,,unknown
RT-025745,0,,unknown
RT-025746,0,,unknown
RT-025747,0,,unknown
RT-025748,0,,unknown
RT-025749,0,,unknown
RT-025750,0,,unknown
RT-025751,0,,unknown
RT-025752,0,,unknown
RT-025753,0,,unknown
RT-025754,0,,unknown
RT-025755,0,,unknown
RT-025756,0,,unknown
RT-025757,0,,unknown
RT-025758,0,,unknown
RT-025759,0,,unknown
RT-025760,0,,unknown
RT-025761,0,,unknown
RT-025762,0,,unknown
RT-025763,0,,unknown
RT-025764,0,,unknown
RT-025765,0,,unknown
RT-025766,0,,unknown
RT-025767,0,,unknown
RT-025768,1,19.0,price
RT-025769,0,,unknown
RT-025770,0,,unknown
RT-025771,0,,unknown
RT-025772,0,,unknown
RT-025773,0,,unknown
RT-025774,0,,unknown
RT-025775,0,,unknown
RT-025776,0,,unknown
RT-025777,0,,unknown
RT-025778,0,,unknown
RT-025779,0,,unknown
RT-025780,0,,unknown
RT-025781,0,,unknown
RT-025782,0,,unknown
RT-025783,1,23.0,competitor
RT-025784,0,,unknown
RT-025785,0,,unknown
RT-025786,0,,unknown
RT-025787,0,,unknown
RT-025788,0,,unknown
RT-025789,0,,unknown
RT-025790,0,,unknown
RT-025791,0,,unknown
RT-025792,0,,unknown
RT-025793,0,,unknown
RT-025794,0,,unknown
RT-025795,1,23.0,unknown
RT-025796,0,,unknown
RT-025797,1,19.0,competitor
RT-025798,0,,unknown
RT-025799,0,,unknown
RT-025800,0,,unknown
RT-025801,0,,unknown
RT-025802,0,,unknown
RT-025803,0,,unknown
RT-025804,0,,unknown
RT-025805,0,,unknown
RT-025806,0,,unknown
RT-025807,0,,unknown
RT-025808,0,,unknown
RT-025809,0,,unknown
RT-025810,0,,unknown
RT-025811,0,,unknown
RT-025812,0,,unknown
RT-025813,0,,unknown
RT-025814,0,,unknown
RT-025815,1,24.0,price
RT-025816,0,,unknown
RT-025817,0,,unknown
RT-025818,0,,unknown
RT-025819,0,,unknown
RT-025820,0,,unknown
RT-025821,0,,unknown
RT-025822,0,,unknown
RT-025823,0,,unknown
RT-025824,0,,unknown
RT-025825,0,,unknown
RT-025826,0,,unknown
RT-025827,0,,unknown
RT-025828,0,,unknown
RT-025829,1,20.0,price
RT-025830,0,,unknown
RT-025831,0,,unknown
RT-025832,0,,unknown
RT-025833,0,,unknown
RT-025834,0,,unknown
RT-025835,0,,unknown
RT-025836,0,,unknown
RT-025837,1,19.0,quality
RT-025838,0,,unknown
RT-025839,0,,unknown
RT-025840,1,23.0,price
RT-025841,0,,unknown
RT-025842,0,,unknown
RT-025843,0,,unknown
RT-025844,0,,unknown
RT-025845,0,,unknown
RT-025846,1,24.0,unknown
RT-025847,0,,unknown
RT-025848,0,,unknown
RT-025849,0,,unknown
RT-025850,1,20.0,tech_migration
RT-025851,0,,unknown
RT-025852,0,,unknown
RT-025853,0,,unknown
RT-025854,0,,unknown
RT-025855,0,,unknown
RT-025856,0,,unknown
RT-025857,0,,unknown
RT-025858,0,,unknown
RT-025859,1,24.0,competitor
RT-025860,0,,unknown
RT-025861,0,,unknown
RT-025862,0,,unknown
RT-025863,0,,unknown
RT-025864,0,,unknown
RT-025865,0,,unknown
RT-025866,0,,unknown
RT-025867,0,,unknown
RT-025868,0,,unknown
RT-025869,0,,unknown
RT-025870,0,,unknown
RT-025871,0,,unknown
RT-025872,0,,unknown
RT-025873,0,,unknown
RT-025874,0,,unknown
RT-025875,0,,unknown
RT-025876,0,,unknown
RT-025877,0,,unknown
RT-025878,0,,unknown
RT-025879,0,,unknown
RT-025880,0,,unknown
RT-025881,0,,unknown
RT-025882,0,,unknown
RT-025883,0,,unknown
RT-025884,0,,unknown
RT-025885,0,,unknown
RT-025886,0,,unknown
RT-025887,0,,unknown
RT-025888,0,,unknown
RT-025889,0,,unknown
RT-025890,0,,unknown
RT-025891,0,,unknown
RT-025892,0,,unknown
RT-025893,0,,unknown
RT-025894,0,,unknown
RT-025895,1,23.0,competitor
RT-025896,0,,unknown
RT-025897,0,,unknown
RT-025898,0,,unknown
RT-025899,0,,unknown
RT-025900,0,,unknown
RT-025901,0,,unknown
RT-025902,0,,unknown
RT-025903,0,,unknown
RT-025904,0,,unknown
RT-025905,0,,unknown
RT-025906,0,,unknown
RT-025907,0,,unknown
RT-025908,0,,unknown
RT-025909,0,,unknown
RT-025910,0,,unknown
RT-025911,0,,unknown
RT-025912,1,24.0,price
RT-025913,0,,unknown
RT-025914,0,,unknown
RT-025915,0,,unknown
RT-025916,0,,unknown
RT-025917,0,,unknown
RT-025918,0,,unknown
RT-025919,0,,unknown
RT-025920,0,,unknown
RT-025921,0,,unknown
RT-025922,0,,unknown
RT-025923,0,,unknown
RT-025924,0,,unknown
RT-025925,1,24.0,price
RT-025926,0,,unknown
RT-025927,0,,unknown
RT-025928,0,,unknown
RT-025929,1,22.0,quality
RT-025930,0,,unknown
RT-025931,0,,unknown
RT-025932,1,24.0,unknown
RT-025933,0,,unknown
RT-025934,0,,unknown
RT-025935,0,,unknown
RT-025936,1,24.0,quality
RT-025937,0,,unknown
RT-025938,0,,unknown
RT-025939,0,,unknown
RT-025940,0,,unknown
RT-025941,0,,unknown
RT-025942,0,,unknown
RT-025943,0,,unknown
RT-025944,0,,unknown
RT-025945,0,,unknown
RT-025946,0,,unknown
RT-025947,1,24.0,quality
RT-025948,0,,unknown
RT-025949,0,,unknown
RT-025950,0,,unknown
RT-025951,0,,unknown
RT-025952,0,,unknown
RT-025953,0,,unknown
RT-025954,1,22.0,unknown
RT-025955,0,,unknown
RT-025956,0,,unknown
RT-025957,0,,unknown
RT-025958,0,,unknown
RT-025959,0,,unknown
RT-025960,0,,unknown
RT-025961,0,,unknown
RT-025962,1,23.0,quality
RT-025963,0,,unknown
RT-025964,0,,unknown
RT-025965,0,,unknown
RT-025966,0,,unknown
RT-025967,0,,unknown
RT-025968,0,,unknown
RT-025969,0,,unknown
RT-025970,0,,unknown
RT-025971,0,,unknown
RT-025972,0,,unknown
RT-025973,0,,unknown
RT-025974,0,,unknown
RT-025975,0,,unknown
RT-025976,0,,unknown
RT-025977,0,,unknown
RT-025978,0,,unknown
RT-025979,0,,unknown
RT-025980,0,,unknown
RT-025981,0,,unknown
RT-025982,0,,unknown
RT-025983,0,,unknown
RT-025984,0,,unknown
RT-025985,0,,unknown
RT-025986,0,,unknown
RT-025987,0,,unknown
RT-025988,0,,unknown
RT-025989,1,22.0,competitor
RT-025990,0,,unknown
RT-025991,0,,unknown
RT-025992,0,,unknown
RT-025993,0,,unknown
RT-025994,0,,unknown
RT-025995,1,21.0,competitor
RT-025996,0,,unknown
RT-025997,0,,unknown
RT-025998,0,,unknown
RT-025999,0,,unknown
RT-026000,0,,unknown
RT-026001,0,,unknown
RT-026002,1,24.0,tech_migration
RT-026003,0,,unknown
RT-026004,1,22.0,unknown
RT-026005,1,24.0,tech_migration
RT-026006,0,,unknown
RT-026007,0,,unknown
RT-026008,0,,unknown
RT-026009,0,,unknown
RT-026010,0,,unknown
RT-026011,0,,unknown
RT-026012,0,,unknown
RT-026013,0,,unknown
RT-026014,1,24.0,tech_migration
RT-026015,0,,unknown
RT-026016,0,,unknown
RT-026017,0,,unknown
RT-026018,0,,unknown
RT-026019,0,,unknown
RT-026020,1,24.0,competitor
RT-026021,0,,unknown
RT-026022,0,,unknown
RT-026023,0,,unknown
RT-026024,0,,unknown
RT-026025,0,,unknown
RT-026026,0,,unknown
RT-026027,0,,unknown
RT-026028,0,,unknown
RT-026029,0,,unknown
RT-026030,0,,unknown
RT-026031,0,,unknown
RT-026032,0,,unknown
RT-026033,0,,unknown
RT-026034,0,,unknown
RT-026035,0,,unknown
RT-026036,0,,unknown
RT-026037,0,,unknown
RT-026038,0,,unknown
RT-026039,0,,unknown
RT-026040,0,,unknown
RT-026041,0,,unknown
RT-026042,0,,unknown
RT-026043,0,,unknown
RT-026044,0,,unknown
RT-026045,0,,unknown
RT-026046,0,,unknown
RT-026047,0,,unknown
RT-026048,0,,unknown
RT-026049,0,,unknown
RT-026050,0,,unknown
RT-026051,0,,unknown
RT-026052,1,22.0,unknown
RT-026053,0,,unknown
RT-026054,0,,unknown
RT-026055,0,,unknown
RT-026056,0,,unknown
RT-026057,0,,unknown
RT-026058,0,,unknown
RT-026059,0,,unknown
RT-026060,1,22.0,unknown
RT-026061,0,,unknown
RT-026062,0,,unknown
RT-026063,0,,unknown
RT-026064,0,,unknown
RT-026065,0,,unknown
RT-026066,0,,unknown
RT-026067,1,23.0,price
RT-026068,0,,unknown
RT-026069,0,,unknown
RT-026070,1,20.0,unknown
RT-026071,0,,unknown
RT-026072,0,,unknown
RT-026073,0,,unknown
RT-026074,0,,unknown
RT-026075,0,,unknown
RT-026076,0,,unknown
RT-026077,0,,unknown
RT-026078,0,,unknown
RT-026079,1,22.0,unknown
RT-026080,0,,unknown
RT-026081,0,,unknown
RT-026082,0,,unknown
RT-026083,0,,unknown
RT-026084,0,,unknown
RT-026085,0,,unknown
RT-026086,0,,unknown
RT-026087,1,23.0,unknown
RT-026088,0,,unknown
RT-026089,0,,unknown
RT-026090,0,,unknown
RT-026091,0,,unknown
RT-026092,0,,unknown
RT-026093,0,,unknown
RT-026094,0,,unknown
RT-026095,0,,unknown
RT-026096,0,,unknown
RT-026097,0,,unknown
RT-026098,0,,unknown
RT-026099,0,,unknown
RT-026100,0,,unknown
RT-026101,0,,unknown
RT-026102,0,,unknown
RT-026103,0,,unknown
RT-026104,1,24.0,price
RT-026105,1,22.0,unknown
RT-026106,0,,unknown
RT-026107,0,,unknown
RT-026108,0,,unknown
RT-026109,0,,unknown
RT-026110,0,,unknown
RT-026111,1,20.0,competitor
RT-026112,0,,unknown
RT-026113,0,,unknown
RT-026114,0,,unknown
RT-026115,0,,unknown
RT-026116,0,,unknown
RT-026117,0,,unknown
RT-026118,0,,unknown
RT-026119,0,,unknown
RT-026120,0,,unknown
RT-026121,0,,unknown
RT-026122,0,,unknown
RT-026123,0,,unknown
RT-026124,0,,unknown
RT-026125,0,,unknown
RT-026126,0,,unknown
RT-026127,0,,unknown
RT-026128,0,,unknown
RT-026129,0,,unknown
RT-026130,0,,unknown
RT-026131,0,,unknown
RT-026132,1,22.0,tech_migration
RT-026133,0,,unknown
RT-026134,0,,unknown
RT-026135,0,,unknown
RT-026136,0,,unknown
RT-026137,0,,unknown
RT-026138,0,,unknown
RT-026139,0,,unknown
RT-026140,0,,unknown
RT-026141,0,,unknown
RT-026142,0,,unknown
RT-026143,0,,unknown
RT-026144,0,,unknown
RT-026145,0,,unknown
RT-026146,0,,unknown
RT-026147,0,,unknown
RT-026148,0,,unknown
RT-026149,0,,unknown
RT-026150,0,,unknown
RT-026151,0,,unknown
RT-026152,0,,unknown
RT-026153,0,,unknown
RT-026154,0,,unknown
RT-026155,0,,unknown
RT-026156,0,,unknown
RT-026157,0,,unknown
RT-026158,0,,unknown
RT-026159,0,,unknown
RT-026160,0,,unknown
RT-026161,0,,unknown
RT-026162,0,,unknown
RT-026163,1,22.0,competitor
RT-026164,0,,unknown
RT-026165,1,21.0,quality
RT-026166,0,,unknown
RT-026167,1,22.0,tech_migration
RT-026168,0,,unknown
RT-026169,0,,unknown
RT-026170,0,,unknown
RT-026171,0,,unknown
RT-026172,0,,unknown
RT-026173,0,,unknown
RT-026174,0,,unknown
RT-026175,0,,unknown
RT-026176,0,,unknown
RT-026177,0,,unknown
RT-026178,0,,unknown
RT-026179,0,,unknown
RT-026180,0,,unknown
RT-026181,0,,unknown
RT-026182,0,,unknown
RT-026183,1,21.0,tech_migration
RT-026184,0,,unknown
RT-026185,0,,unknown
RT-026186,0,,unknown
RT-026187,1,20.0,tech_migration
RT-026188,0,,unknown
RT-026189,0,,unknown
RT-026190,0,,unknown
RT-026191,0,,unknown
RT-026192,0,,unknown
RT-026193,0,,unknown
RT-026194,0,,unknown
RT-026195,0,,unknown
RT-026196,0,,unknown
RT-026197,1,22.0,tech_migration
RT-026198,0,,unknown
RT-026199,0,,unknown
RT-026200,0,,unknown
RT-026201,0,,unknown
RT-026202,0,,unknown
RT-026203,0,,unknown
RT-026204,0,,unknown
RT-026205,0,,unknown
RT-026206,1,24.0,quality
RT-026207,0,,unknown
RT-026208,0,,unknown
RT-026209,0,,unknown
RT-026210,0,,unknown
RT-026211,0,,unknown
RT-026212,0,,unknown
RT-026213,0,,unknown
RT-026214,0,,unknown
RT-026215,0,,unknown
RT-026216,0,,unknown
RT-026217,0,,unknown
RT-026218,1,20.0,unknown
RT-026219,1,23.0,tech_migration
RT-026220,1,23.0,tech_migration
RT-026221,0,,unknown
RT-026222,0,,unknown
RT-026223,0,,unknown
RT-026224,0,,unknown
RT-026225,0,,unknown
RT-026226,0,,unknown
RT-026227,0,,unknown
RT-026228,0,,unknown
RT-026229,0,,unknown
RT-026230,0,,unknown
RT-026231,1,20.0,price
RT-026232,0,,unknown
RT-026233,0,,unknown
RT-026234,0,,unknown
RT-026235,0,,unknown
RT-026236,0,,unknown
RT-026237,0,,unknown
RT-026238,0,,unknown
RT-026239,0,,unknown
RT-026240,0,,unknown
RT-026241,0,,unknown
RT-026242,0,,unknown
RT-026243,0,,unknown
RT-026244,0,,unknown
RT-026245,0,,unknown
RT-026246,0,,unknown
RT-026247,0,,unknown
RT-026248,0,,unknown
RT-026249,0,,unknown
RT-026250,0,,unknown
RT-026251,0,,unknown
RT-026252,0,,unknown
RT-026253,0,,unknown
RT-026254,0,,unknown
RT-026255,0,,unknown
RT-026256,0,,unknown
RT-026257,0,,unknown
RT-026258,0,,unknown
RT-026259,1,19.0,tech_migration
RT-026260,0,,unknown
RT-026261,0,,unknown
RT-026262,0,,unknown
RT-026263,0,,unknown
RT-026264,0,,unknown
RT-026265,1,23.0,price
RT-026266,0,,unknown
RT-026267,1,20.0,quality
RT-026268,0,,unknown
RT-026269,0,,unknown
RT-026270,0,,unknown
RT-026271,1,24.0,competitor
RT-026272,0,,unknown
RT-026273,0,,unknown
RT-026274,0,,unknown
RT-026275,0,,unknown
RT-026276,1,20.0,unknown
RT-026277,0,,unknown
RT-026278,0,,unknown
RT-026279,0,,unknown
RT-026280,0,,unknown
RT-026281,0,,unknown
RT-026282,0,,unknown
RT-026283,0,,unknown
RT-026284,0,,unknown
RT-026285,0,,unknown
RT-026286,0,,unknown
RT-026287,0,,unknown
RT-026288,0,,unknown
RT-026289,0,,unknown
RT-026290,0,,unknown
RT-026291,0,,unknown
RT-026292,0,,unknown
RT-026293,0,,unknown
RT-026294,0,,unknown
RT-026295,0,,unknown
RT-026296,0,,unknown
RT-026297,1,23.0,unknown
RT-026298,1,24.0,unknown
RT-026299,0,,unknown
RT-026300,0,,unknown
RT-026301,0,,unknown
RT-026302,0,,unknown
RT-026303,0,,unknown
RT-026304,0,,unknown
RT-026305,0,,unknown
RT-026306,0,,unknown
RT-026307,0,,unknown
RT-026308,0,,unknown
RT-026309,0,,unknown
RT-026310,0,,unknown
RT-026311,0,,unknown
RT-026312,0,,unknown
RT-026313,0,,unknown
RT-026314,0,,unknown
RT-026315,0,,unknown
RT-026316,0,,unknown
RT-026317,0,,unknown
RT-026318,0,,unknown
RT-026319,0,,unknown
RT-026320,0,,unknown
RT-026321,0,,unknown
RT-026322,0,,unknown
RT-026323,0,,unknown
RT-026324,0,,unknown
RT-026325,0,,unknown
RT-026326,0,,unknown
RT-026327,0,,unknown
RT-026328,0,,unknown
RT-026329,0,,unknown
RT-026330,1,24.0,unknown
RT-026331,1,23.0,tech_migration
RT-026332,0,,unknown
RT-026333,0,,unknown
RT-026334,1,23.0,tech_migration
RT-026335,0,,unknown
RT-026336,0,,unknown
RT-026337,1,20.0,tech_migration
RT-026338,0,,unknown
RT-026339,0,,unknown
RT-026340,0,,unknown
RT-026341,0,,unknown
RT-026342,1,24.0,quality
RT-026343,0,,unknown
RT-026344,0,,unknown
RT-026345,0,,unknown
RT-026346,0,,unknown
RT-026347,0,,unknown
RT-026348,0,,unknown
RT-026349,0,,unknown
RT-026350,0,,unknown
RT-026351,0,,unknown
RT-026352,0,,unknown
RT-026353,0,,unknown
RT-026354,0,,unknown
RT-026355,0,,unknown
RT-026356,0,,unknown
RT-026357,0,,unknown
RT-026358,0,,unknown
RT-026359,0,,unknown
RT-026360,0,,unknown
RT-026361,0,,unknown
RT-026362,0,,unknown
RT-026363,0,,unknown
RT-026364,0,,unknown
RT-026365,0,,unknown
RT-026366,0,,unknown
RT-026367,0,,unknown
RT-026368,0,,unknown
RT-026369,0,,unknown
RT-026370,0,,unknown
RT-026371,0,,unknown
RT-026372,0,,unknown
RT-026373,0,,unknown
RT-026374,1,24.0,unknown
RT-026375,0,,unknown
RT-026376,0,,unknown
RT-026377,0,,unknown
RT-026378,0,,unknown
RT-026379,0,,unknown
RT-026380,1,24.0,tech_migration
RT-026381,0,,unknown
RT-026382,0,,unknown
RT-026383,0,,unknown
RT-026384,0,,unknown
RT-026385,0,,unknown
RT-026386,0,,unknown
RT-026387,0,,unknown
RT-026388,1,21.0,tech_migration
RT-026389,0,,unknown
RT-026390,0,,unknown
RT-026391,0,,unknown
RT-026392,0,,unknown
RT-026393,0,,unknown
RT-026394,0,,unknown
RT-026395,0,,unknown
RT-026396,0,,unknown
RT-026397,0,,unknown
RT-026398,0,,unknown
RT-026399,0,,unknown
RT-026400,0,,unknown
RT-026401,0,,unknown
RT-026402,0,,unknown
RT-026403,0,,unknown
RT-026404,0,,unknown
RT-026405,0,,unknown
RT-026406,0,,unknown
RT-026407,0,,unknown
RT-026408,0,,unknown
RT-026409,0,,unknown
RT-026410,0,,unknown
RT-026411,0,,unknown
RT-026412,0,,unknown
RT-026413,1,23.0,competitor
RT-026414,0,,unknown
RT-026415,0,,unknown
RT-026416,0,,unknown
RT-026417,0,,unknown
RT-026418,0,,unknown
RT-026419,0,,unknown
RT-026420,0,,unknown
RT-026421,0,,unknown
RT-026422,0,,unknown
RT-026423,0,,unknown
RT-026424,0,,unknown
RT-026425,0,,unknown
RT-026426,1,24.0,price
RT-026427,0,,unknown
RT-026428,0,,unknown
RT-026429,1,24.0,competitor
RT-026430,0,,unknown
RT-026431,0,,unknown
RT-026432,0,,unknown
RT-026433,0,,unknown
RT-026434,0,,unknown
RT-026435,0,,unknown
RT-026436,0,,unknown
RT-026437,0,,unknown
RT-026438,1,23.0,quality
RT-026439,0,,unknown
RT-026440,0,,unknown
RT-026441,0,,unknown
RT-026442,0,,unknown
RT-026443,0,,unknown
RT-026444,0,,unknown
RT-026445,0,,unknown
RT-026446,0,,unknown
RT-026447,0,,unknown
RT-026448,0,,unknown
RT-026449,0,,unknown
RT-026450,0,,unknown
RT-026451,0,,unknown
RT-026452,0,,unknown
RT-026453,0,,unknown
RT-026454,0,,unknown
RT-026455,0,,unknown
RT-026456,0,,unknown
RT-026457,0,,unknown
RT-026458,0,,unknown
RT-026459,0,,unknown
RT-026460,0,,unknown
RT-026461,0,,unknown
RT-026462,0,,unknown
RT-026463,0,,unknown
RT-026464,0,,unknown
RT-026465,0,,unknown
RT-026466,0,,unknown
RT-026467,0,,unknown
RT-026468,0,,unknown
RT-026469,0,,unknown
RT-026470,0,,unknown
RT-026471,0,,unknown
RT-026472,0,,unknown
RT-026473,0,,unknown
RT-026474,0,,unknown
RT-026475,0,,unknown
RT-026476,0,,unknown
RT-026477,0,,unknown
RT-026478,0,,unknown
RT-026479,0,,unknown
RT-026480,0,,unknown
RT-026481,0,,unknown
RT-026482,0,,unknown
RT-026483,0,,unknown
RT-026484,0,,unknown
RT-026485,0,,unknown
RT-026486,0,,unknown
RT-026487,0,,unknown
RT-026488,0,,unknown
RT-026489,0,,unknown
RT-026490,0,,unknown
RT-026491,0,,unknown
RT-026492,0,,unknown
RT-026493,0,,unknown
RT-026494,0,,unknown
RT-026495,0,,unknown
RT-026496,0,,unknown
RT-026497,0,,unknown
RT-026498,0,,unknown
RT-026499,0,,unknown
RT-026500,0,,unknown
RT-026501,0,,unknown
RT-026502,0,,unknown
RT-026503,0,,unknown
RT-026504,0,,unknown
RT-026505,0,,unknown
RT-026506,1,19.0,quality
RT-026507,0,,unknown
RT-026508,0,,unknown
RT-026509,1,20.0,tech_migration
RT-026510,0,,unknown
RT-026511,0,,unknown
RT-026512,0,,unknown
RT-026513,0,,unknown
RT-026514,0,,unknown
RT-026515,0,,unknown
RT-026516,0,,unknown
RT-026517,0,,unknown
RT-026518,0,,unknown
RT-026519,0,,unknown
RT-026520,0,,unknown
RT-026521,0,,unknown
RT-026522,0,,unknown
RT-026523,0,,unknown
RT-026524,0,,unknown
RT-026525,0,,unknown
RT-026526,0,,unknown
RT-026527,0,,unknown
RT-026528,0,,unknown
RT-026529,0,,unknown
RT-026530,0,,unknown
RT-026531,0,,unknown
RT-026532,0,,unknown
RT-026533,0,,unknown
RT-026534,0,,unknown
RT-026535,0,,unknown
RT-026536,0,,unknown
RT-026537,0,,unknown
RT-026538,1,24.0,quality
RT-026539,0,,unknown
RT-026540,0,,unknown
RT-026541,0,,unknown
RT-026542,0,,unknown
RT-026543,0,,unknown
RT-026544,0,,unknown
RT-026545,0,,unknown
RT-026546,0,,unknown
RT-026547,1,23.0,unknown
RT-026548,0,,unknown
RT-026549,0,,unknown
RT-026550,0,,unknown
RT-026551,0,,unknown
RT-026552,0,,unknown
RT-026553,0,,unknown
RT-026554,0,,unknown
RT-026555,0,,unknown
RT-026556,0,,unknown
RT-026557,0,,unknown
RT-026558,0,,unknown
RT-026559,0,,unknown
RT-026560,0,,unknown
RT-026561,0,,unknown
RT-026562,0,,unknown
RT-026563,0,,unknown
RT-026564,0,,unknown
RT-026565,0,,unknown
RT-026566,0,,unknown
RT-026567,0,,unknown
RT-026568,0,,unknown
RT-026569,0,,unknown
RT-026570,0,,unknown
RT-026571,0,,unknown
RT-026572,1,22.0,unknown
RT-026573,0,,unknown
RT-026574,0,,unknown
RT-026575,0,,unknown
RT-026576,0,,unknown
RT-026577,0,,unknown
RT-026578,0,,unknown
RT-026579,0,,unknown
RT-026580,0,,unknown
RT-026581,1,24.0,competitor
RT-026582,0,,unknown
RT-026583,0,,unknown
RT-026584,0,,unknown
RT-026585,0,,unknown
RT-026586,0,,unknown
RT-026587,0,,unknown
RT-026588,1,24.0,price
RT-026589,0,,unknown
RT-026590,0,,unknown
RT-026591,0,,unknown
RT-026592,0,,unknown
RT-026593,0,,unknown
RT-026594,0,,unknown
RT-026595,0,,unknown
RT-026596,0,,unknown
RT-026597,0,,unknown
RT-026598,0,,unknown
RT-026599,0,,unknown
RT-026600,0,,unknown
RT-026601,0,,unknown
RT-026602,0,,unknown
RT-026603,0,,unknown
RT-026604,0,,unknown
RT-026605,0,,unknown
RT-026606,0,,unknown
RT-026607,1,22.0,quality
RT-026608,0,,unknown
RT-026609,1,24.0,unknown
RT-026610,0,,unknown
RT-026611,0,,unknown
RT-026612,0,,unknown
RT-026613,0,,unknown
RT-026614,1,20.0,competitor
RT-026615,0,,unknown
RT-026616,0,,unknown
RT-026617,1,23.0,tech_migration
RT-026618,0,,unknown
RT-026619,0,,unknown
RT-026620,0,,unknown
RT-026621,0,,unknown
RT-026622,0,,unknown
RT-026623,0,,unknown
RT-026624,0,,unknown
RT-026625,0,,unknown
