customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end,churn_flag,churn_month,usage_mean_6m,usage_last3m,usage_prior3m,tickets_6m,unresolved_6m,tickets_12m,bill_mean_6m,bill_std_6m,bill_last,bill_first,late_payments_6m,outage_mean_6m,promo_months,usage_decline_3m,bill_increase_pct
RT-022587,iptv,Siberia,0.637,25,annual,card,n/a,1,False,False,True,False,345,0,,42.846666666666664,34.25333333333333,32.763333333333335,0,0,3,322.92833333333334,78.85858976301674,301.74,367.84,0,1.5993333333333333,1,0.0,-0.17969769464984767
RT-022588,mobile,Siberia,0.315,37,monthly,invoice,n/a,4,True,True,False,False,30,0,,47.055,35.276666666666664,37.156666666666666,0,0,4,525.6272222222223,136.68885942837503,593.91,611.63,1,1.913529411764706,2,0.05059657306898724,-0.02897176397495222
RT-022589,mobile,Moscow,0.453,44,monthly,invoice,n/a,3,True,False,False,False,30,0,,41.04055555555556,30.256666666666664,43.24,1,0,3,395.84833333333336,94.90282238721261,373.15,303.33,0,2.445625,3,0.30026210299105777,0.2301783536082814
RT-022590,mobile,Saint-Petersburg,0.326,28,monthly,auto,n/a,1,True,False,False,False,30,1,20.0,102.68055555555556,53.36333333333334,61.39000000000001,1,0,2,666.6972222222222,132.5779171038479,391.21,599.28,0,3.27875,2,0.13074876472824026,-0.3471999733012949
RT-022591,mobile,Far-East,0.519,60,annual,invoice,n/a,3,True,False,True,False,25,0,,58.44944444444444,52.776666666666664,63.79666666666666,0,0,0,593.0805555555556,115.08120879327026,728.2,485.32,1,1.4623529411764706,3,0.1727362976122054,0.500453309156845
RT-022592,mobile,Moscow,0.42,34,monthly,card,n/a,4,True,True,False,False,30,0,,45.833888888888886,29.02333333333333,44.52333333333333,0,0,5,512.5894444444444,81.35203294558214,645.54,364.44,0,0.8964705882352941,1,0.3481320655835892,0.7713203819558774
RT-022593,mobile,Saint-Petersburg,0.181,26,two_year,auto,n/a,2,True,False,False,False,680,0,,48.195,17.72,24.316666666666666,3,0,4,660.0466666666666,132.67496244138727,609.63,696.14,1,1.553125,2,0.27128169979437977,-0.12427097997529231
RT-022594,broadband,North-Caucasus,0.584,31,annual,auto,fiber,2,False,True,False,False,165,0,,27.603333333333335,13.193333333333333,25.986666666666668,0,0,1,242.40555555555557,60.316218892084976,196.32,290.19,1,1.2023529411764706,2,0.49230374551051825,-0.32347772149281506
RT-022595,mobile,Siberia,0.5,13,monthly,card,n/a,1,True,False,False,False,30,0,,47.36666666666667,45.75,51.406666666666666,1,0,2,554.2677777777777,112.74827503861424,479.6,604.67,0,1.5494444444444444,1,0.11003760861107507,-0.20684009459705285
RT-022596,mobile,North-Caucasus,0.507,9,two_year,auto,n/a,4,True,True,False,True,460,0,,33.29777777777778,22.26,34.56666666666667,0,0,3,363.0494444444445,88.38366594317954,353.55,502.47,0,2.4023529411764706,1,0.35602700096432016,-0.2963759030389874
RT-022597,mobile,Central,0.474,39,monthly,auto,n/a,2,True,False,False,False,30,0,,41.79222222222222,34.36333333333334,65.62666666666667,3,0,4,450.40222222222224,109.08137467346842,614.99,523.3,0,2.148823529411765,1,0.47638155221454687,0.17521498184597756
RT-022598,fixed_voice,Siberia,0.245,30,monthly,invoice,xdsl,1,False,False,False,False,30,0,,42.85944444444445,35.29333333333333,30.076666666666668,2,0,8,252.28111111111107,49.91642720162534,338.52,271.35,1,1.60625,5,0.0,0.24754007739082348
RT-022599,broadband,Urals,0.523,43,monthly,card,xdsl,1,False,True,False,False,30,0,,45.97555555555555,46.20000000000001,29.163333333333338,0,0,4,353.27444444444444,65.63603513693322,338.91,326.92,2,1.3233333333333333,3,0.0,0.036675639300134615
RT-022600,broadband,Far-East,0.136,19,two_year,auto,copper,3,False,True,False,False,160,0,,56.49888888888889,56.27,35.623333333333335,0,0,3,410.6111111111111,105.89971776271277,485.44,377.13,0,1.8279999999999998,2,0.0,0.2871953968127701
RT-022601,broadband,Central,0.648,23,monthly,invoice,copper,1,False,True,False,False,30,0,,50.632222222222225,48.35999999999999,61.906666666666666,0,0,1,446.3522222222222,133.72426488225932,561.73,357.35,0,2.05625,1,0.21882403618350216,0.5719322792780187
RT-022602,broadband,Moscow,0.635,18,monthly,invoice,copper,3,False,True,True,False,30,0,,46.06055555555556,31.689999999999998,37.06333333333333,1,0,3,338.50888888888886,91.03027672728317,242.1,339.92,0,1.3852941176470588,0,0.14497706628293916,-0.2877735937867734
RT-022603,mobile,North-West,0.738,22,monthly,auto,n/a,4,True,False,True,False,30,0,,52.227222222222224,55.65,49.74,0,0,3,530.1805555555555,81.28245331755348,560.93,504.15,0,1.590625,2,0.0,0.11262521075076858
RT-022604,broadband,Southern,0.451,32,monthly,invoice,xdsl,4,True,True,False,False,30,0,,62.38722222222222,61.24,58.25666666666666,0,0,2,514.031111111111,107.44229093353209,638.54,522.23,0,1.8576470588235292,2,0.0,0.22271795951975173
RT-022605,mobile,Southern,0.823,9,monthly,invoice,n/a,2,True,False,False,False,30,0,,35.166666666666664,37.54333333333333,28.416666666666668,0,0,2,389.92833333333334,76.55415724293799,477.32,456.32,1,1.3876470588235295,2,0.0,0.046020336605890604
RT-022606,broadband,Far-East,0.581,52,monthly,invoice,fiber,4,True,True,False,False,30,0,,56.99888888888889,57.43333333333334,68.60333333333334,2,0,4,388.29777777777775,122.90385939259505,234.05,405.46,0,2.027647058823529,1,0.16282007676983626,-0.42275440240714246
RT-022607,mobile,Urals,0.447,21,monthly,auto,n/a,2,True,False,False,False,30,0,,38.22555555555555,34.92666666666667,25.08666666666667,1,0,3,485.6866666666667,123.00008598753573,641.23,524.98,0,1.661111111111111,5,0.0,0.2214370071240809
RT-022608,iptv,Far-East,0.475,54,monthly,invoice,n/a,3,False,True,True,False,30,0,,62.224444444444444,60.95333333333334,69.48333333333333,2,0,2,426.9588888888889,105.91979778775398,438.22,464.06,1,2.4527777777777775,3,0.12276325257855591,-0.0556824548549756
RT-022609,mobile,Siberia,0.093,27,monthly,invoice,n/a,4,True,False,False,True,30,0,,70.69777777777777,33.77333333333333,64.30333333333333,0,0,2,463.0733333333333,105.81611541893297,447.36,539.48,0,1.95875,2,0.4747809859519983,-0.17075702528360645
RT-022610,mobile,North-West,0.106,52,two_year,card,n/a,3,True,True,False,False,630,0,,42.63444444444444,45.26,35.43666666666667,1,0,4,450.8905555555555,108.10469726270657,524.95,434.0,0,2.93,2,0.0,0.20956221198156694
RT-022611,broadband,Far-East,0.677,61,annual,card,fiber,2,False,True,False,False,360,0,,31.959444444444443,21.813333333333333,26.396666666666665,1,0,1,342.8961111111111,82.13425058573947,306.8,306.64,0,1.6039999999999999,7,0.1736330344740497,0.0005217845030003425
RT-022612,mobile,North-West,0.233,21,monthly,auto,n/a,3,True,False,False,False,30,0,,44.27,52.583333333333336,38.67666666666667,3,1,4,493.2316666666667,110.27200910102466,416.44,563.62,0,1.5623529411764705,1,0.0,-0.26113338774351513
RT-022613,mobile,Far-East,0.829,26,monthly,invoice,n/a,2,True,False,False,False,30,0,,33.757777777777775,32.36666666666667,40.04666666666667,1,0,2,381.27444444444444,55.69327990111368,427.63,463.74,1,1.4564705882352942,0,0.19177626102879972,-0.07786690818130852
RT-022614,iptv,Urals,0.631,21,monthly,card,n/a,2,False,False,True,False,30,0,,58.23055555555556,72.90333333333332,61.163333333333334,1,0,1,349.6244444444444,67.70562816315434,418.45,410.84,0,1.5306250000000001,0,0.0,0.018523025995521407
RT-022615,broadband,Central,0.211,30,annual,auto,fiber,4,False,True,False,True,195,0,,32.52722222222222,30.343333333333334,35.370000000000005,1,0,5,381.0288888888889,109.87328251425602,357.94,419.22,2,1.703125,1,0.142116671378758,-0.14617623204999766
RT-022616,broadband,Moscow,0.627,11,monthly,card,fiber,2,False,True,False,False,30,0,,47.51277777777778,52.873333333333335,47.833333333333336,1,1,3,411.93666666666667,94.50933816295615,404.52,556.84,2,2.24,4,0.0,-0.27354356727246615
RT-022617,mobile,Far-East,0.795,12,two_year,card,n/a,2,True,True,False,False,370,0,,43.791111111111114,55.70000000000001,32.53,0,0,5,415.4483333333333,66.88625500671667,437.45,381.62,0,1.3023529411764707,2,0.0,0.1462973638698181
RT-022618,mobile,Siberia,0.469,11,monthly,auto,n/a,2,True,False,False,False,30,0,,28.310000000000002,23.356666666666666,28.166666666666668,2,0,4,355.56666666666666,90.16914719504865,335.21,359.17,0,2.5411764705882356,3,0.17076923076923084,-0.06670935768577564
RT-022619,mobile,Moscow,0.513,66,monthly,card,n/a,2,True,True,False,False,30,0,,63.12555555555556,95.36333333333334,33.85,1,0,3,598.2666666666667,137.42364909072876,742.06,843.12,0,2.275625,3,0.0,-0.11986431350222988
RT-022620,broadband,Central,0.985,7,annual,auto,fiber,2,False,True,False,False,155,0,,69.13,62.583333333333336,109.32666666666667,1,0,2,450.00944444444445,86.00446551144013,511.49,369.7,0,1.596470588235294,2,0.42755655832672723,0.38352718420340826
RT-022621,broadband,Volga,0.965,14,monthly,card,fiber,4,True,True,False,True,30,0,,58.236111111111114,46.36333333333334,46.366666666666674,2,0,5,433.4566666666667,75.55889607763332,511.53,521.1,1,1.15625,4,7.189072609642142e-05,-0.0183649971214739
RT-022622,mobile,Southern,0.445,46,monthly,invoice,n/a,3,True,True,True,False,30,0,,46.95222222222222,55.449999999999996,43.370000000000005,0,0,2,575.6922222222222,127.39100889667378,374.32,447.08,0,1.3683333333333332,2,0.0,-0.16274492260892903
RT-022623,mobile,North-West,0.484,58,annual,card,n/a,2,True,True,False,False,85,0,,47.06888888888889,38.54666666666667,41.24,0,0,3,523.88,126.6634519457903,513.55,517.7,2,2.051875,3,0.06530876172001297,-0.008016225613289725
RT-022624,mobile,Saint-Petersburg,0.76,33,annual,auto,n/a,4,True,False,True,False,105,0,,31.477777777777778,32.75666666666667,24.23,0,0,2,441.8122222222222,92.7447374473776,534.28,620.08,0,1.5205555555555554,2,0.0,-0.13836924267836417
RT-022625,mobile,Urals,0.611,34,annual,invoice,n/a,1,True,False,False,False,75,0,,57.13777777777778,26.096666666666664,36.169999999999995,0,0,2,456.65777777777777,96.60542023251413,456.42,508.04,2,2.1882352941176473,0,0.278499677449083,-0.10160617274230375
RT-022626,mobile,Siberia,0.066,34,monthly,card,n/a,4,True,False,False,False,30,0,,44.867777777777775,31.643333333333334,23.439999999999998,0,0,5,570.265,148.86787996506877,396.4,445.4,0,1.5961538461538463,0,0.0,-0.11001347103726987
RT-022627,mobile,Urals,0.397,46,monthly,auto,n/a,4,True,True,False,True,30,0,,69.04,82.56666666666666,62.82666666666666,0,0,3,586.1622222222222,132.27783850470615,483.53,518.4,0,1.5547058823529412,3,0.0,-0.06726466049382718
RT-022628,mobile,North-Caucasus,0.76,100,two_year,card,n/a,3,True,False,True,False,650,0,,47.470555555555556,41.626666666666665,65.68333333333332,2,0,3,542.9672222222222,117.72151374201924,378.75,479.86,0,1.121875,3,0.36625222024866777,-0.210707289626141
RT-022629,mobile,North-West,0.358,1,two_year,auto,n/a,2,True,False,False,False,700,0,,48.086666666666666,49.526666666666664,32.21666666666667,0,0,4,510.8877777777777,96.17407346336091,532.67,548.14,2,1.3766666666666665,2,0.0,-0.028222716824169058
RT-022630,mobile,Southern,0.594,50,monthly,auto,n/a,4,True,False,True,True,30,1,21.0,46.04,66.17333333333333,47.79333333333333,2,0,4,567.4538888888889,142.18879554347657,738.45,456.21,1,1.6341176470588237,4,0.0,0.6186624580785166
RT-022631,mobile,North-West,0.239,19,annual,auto,n/a,2,True,False,False,False,160,0,,38.43,32.85333333333333,46.52666666666667,0,0,1,354.5488888888889,81.45262498127282,404.91,248.34,0,1.7466666666666666,2,0.2938816449348045,0.6304662962068133
RT-022632,iptv,North-Caucasus,0.427,56,annual,card,n/a,1,False,False,True,False,145,0,,58.00555555555555,71.43666666666667,52.46,0,0,2,361.585,62.131190542555125,486.84,446.58,0,2.5205555555555557,1,0.0,0.09015182050248553
RT-022633,mobile,Volga,0.791,42,monthly,invoice,n/a,1,True,False,False,False,30,0,,60.23777777777778,68.05,62.48666666666667,2,0,3,689.2355555555555,149.56881155792365,604.56,858.99,0,2.3146666666666667,1,0.0,-0.29619669611986177
RT-022634,mobile,Volga,0.222,23,annual,auto,n/a,2,True,False,False,False,40,0,,52.02611111111111,50.93333333333334,37.026666666666664,0,0,2,409.20944444444444,112.7749407120854,524.53,582.14,0,0.9716666666666668,2,0.0,-0.09896244889545473
RT-022635,mobile,Siberia,0.525,11,two_year,auto,n/a,3,True,True,False,False,400,0,,48.364444444444445,38.93666666666667,47.123333333333335,1,0,2,510.41388888888895,149.18946304611103,550.19,416.26,0,1.537857142857143,3,0.17372851382895949,0.32174602411954084
RT-022636,mobile,Central,0.711,19,annual,card,n/a,2,True,False,False,False,160,0,,35.98833333333333,24.916666666666668,37.336666666666666,3,0,5,442.40333333333336,98.08641610095361,442.54,562.37,0,2.5582352941176474,3,0.33264887063655024,-0.21308035634902286
RT-022637,mobile,North-West,0.151,27,two_year,auto,n/a,3,True,True,True,False,650,0,,60.37888888888889,49.60333333333333,43.00333333333333,0,0,3,565.0327777777778,139.6992808017849,608.39,715.2,0,1.413125,2,0.0,-0.14934284116331104
RT-022638,mobile,Far-East,0.637,28,annual,auto,n/a,2,True,False,False,False,255,0,,55.34222222222222,31.41333333333333,48.19,0,0,2,562.5055555555556,168.72543516969404,475.63,424.89,0,1.7486666666666666,0,0.3481358511447742,0.11941914377838972
RT-022639,mobile,Moscow,0.273,39,annual,auto,n/a,2,True,False,False,False,290,0,,46.34222222222222,42.0,39.050000000000004,1,0,1,477.29055555555556,113.58859685270929,504.8,539.45,0,1.723529411764706,0,0.0,-0.06423208823802026
RT-022640,iptv,Moscow,0.685,43,annual,auto,n/a,2,False,True,True,False,170,0,,51.18666666666667,67.45666666666666,49.38333333333333,4,0,6,340.6672222222222,90.11074740402731,413.6,384.23,1,2.2894117647058825,2,0.0,0.0764385914686516
RT-022641,iptv,Far-East,0.559,76,two_year,card,n/a,1,False,False,True,False,640,0,,43.30111111111111,33.50666666666667,27.67,1,0,1,351.02944444444444,62.5245444014939,406.97,244.56,0,1.391875,3,0.0,0.6640906117108277
RT-022642,mobile,Central,0.371,20,annual,auto,n/a,4,True,True,False,False,130,0,,38.504444444444445,42.28333333333333,55.06666666666666,1,1,4,462.7072222222222,98.41111306241287,263.9,582.67,1,1.2977777777777777,4,0.23214285714285712,-0.5
RT-022643,mobile,Siberia,0.436,56,monthly,card,n/a,2,True,True,False,False,30,0,,44.64555555555555,31.39333333333333,34.50666666666667,4,0,7,453.3905555555555,71.64226681080692,453.88,592.86,0,1.286,0,0.090224111282844,-0.23442296663630538
RT-022644,fixed_voice,Urals,0.854,51,two_year,auto,xdsl,2,False,True,False,False,660,0,,43.26444444444444,26.286666666666665,38.973333333333336,1,0,4,243.26500000000001,62.26186267786764,285.73,216.3,0,1.8074999999999999,4,0.32552172425590153,0.3209893666204346
RT-022645,mobile,Saint-Petersburg,0.648,16,monthly,auto,n/a,2,True,True,False,False,30,0,,64.32,59.330000000000005,74.34333333333333,1,0,4,540.1827777777778,101.2258087763111,483.96,685.19,0,0.9286666666666666,4,0.20194592655696536,-0.2936849632948526
RT-022646,fixed_voice,Saint-Petersburg,0.484,52,annual,auto,fiber,2,False,False,False,False,265,0,,28.53388888888889,15.626666666666667,40.56333333333333,0,0,1,144.55444444444444,23.010472608645017,153.98,110.78,0,1.8872222222222221,0,0.6147588133782562,0.38996208701931745
RT-022647,broadband,North-Caucasus,0.102,25,annual,card,fiber,3,True,True,False,False,345,0,,31.598888888888887,36.806666666666665,24.939999999999998,0,0,3,259.6561111111111,40.30576723276983,257.82,324.65,0,2.573125,6,0.0,-0.2058524564916063
RT-022648,mobile,Far-East,0.44,25,monthly,invoice,n/a,3,True,False,False,False,30,0,,51.599999999999994,33.473333333333336,44.24,1,0,3,495.04499999999996,80.94387316493555,481.73,492.38,0,1.6852941176470588,2,0.2433694996986136,-0.02162963564726426
RT-022649,mobile,Central,0.198,46,monthly,auto,n/a,3,True,False,False,False,30,0,,45.60055555555555,36.839999999999996,37.836666666666666,2,0,4,541.4477777777778,156.7098347660998,241.0,416.53,0,1.4644444444444444,4,0.026341291516166057,-0.42141022255299737
RT-022650,mobile,Volga,0.23,22,two_year,auto,n/a,2,True,True,False,False,70,0,,68.05888888888889,61.94666666666666,83.61333333333333,0,0,0,684.485,132.89943757903393,509.2,634.33,1,1.54375,2,0.25912932546643286,-0.1972632541421658
RT-022651,iptv,Far-East,0.426,14,monthly,auto,n/a,1,False,False,True,False,30,1,23.0,31.84444444444445,25.933333333333334,47.06666666666666,2,0,2,264.5444444444445,62.844096659649104,245.14,276.08,1,1.4235294117647062,3,0.44900849858356934,-0.11206896551724138
RT-022652,mobile,Central,0.794,49,monthly,auto,n/a,3,True,True,False,False,30,0,,46.842777777777776,32.79,41.93333333333334,0,0,7,410.8316666666667,100.89385629578888,272.68,358.39,0,1.1776470588235295,1,0.21804451510333872,-0.2391528781495019
RT-022653,broadband,Urals,0.6,39,annual,invoice,fiber,2,False,True,False,False,290,0,,42.653333333333336,27.646666666666665,24.323333333333334,0,0,6,456.02166666666665,89.28314242111014,478.92,363.21,2,1.4652941176470589,2,0.0,0.31857603039563903
RT-022654,mobile,North-West,0.422,20,annual,card,n/a,1,True,False,False,False,130,0,,58.559999999999995,48.29666666666666,67.21666666666667,1,0,1,466.97833333333335,122.12344719947254,295.58,359.95,1,2.5966666666666667,4,0.2814778080833128,-0.1788303931101542
RT-022655,iptv,Far-East,0.751,10,monthly,card,n/a,1,False,False,True,False,30,0,,39.431666666666665,24.19333333333334,41.32666666666667,1,0,3,247.95222222222225,41.68718981619224,294.25,271.39,0,1.6977777777777778,1,0.4145829972576221,0.08423302258742037
RT-022656,broadband,Central,0.115,27,annual,card,copper,4,True,True,True,False,285,0,,69.71166666666666,55.03666666666667,36.82666666666666,3,0,8,547.6211111111111,115.31041287039028,523.34,610.33,1,1.7029411764705882,2,0.0,-0.14252945128045483
RT-022657,mobile,Volga,0.82,23,monthly,auto,n/a,2,True,False,False,False,30,0,,61.42722222222223,67.93333333333334,40.56,1,0,1,537.0744444444445,98.37884422399803,463.44,549.65,1,3.3805555555555555,1,0.0,-0.15684526516874372
RT-022658,mobile,Siberia,0.706,48,two_year,invoice,n/a,4,True,True,True,True,20,0,,54.39388888888889,48.576666666666675,34.056666666666665,2,0,7,642.8672222222223,101.61952254571116,720.14,799.92,1,2.8600000000000003,1,0.0,-0.09973497349734971
RT-022659,mobile,Urals,0.245,76,two_year,invoice,n/a,3,True,True,True,False,640,0,,35.10166666666666,51.656666666666666,31.263333333333332,2,0,2,433.42499999999995,117.24624179352566,452.28,483.77,1,1.641111111111111,2,0.0,-0.06509291605515019
RT-022660,iptv,Saint-Petersburg,0.516,34,annual,auto,n/a,1,False,False,True,False,75,0,,45.273888888888884,63.88666666666666,33.846666666666664,3,0,4,264.8922222222222,48.366013292704466,313.67,219.58,1,1.578888888888889,1,0.0,0.4284998633755351
RT-022661,broadband,Moscow,0.725,106,annual,card,xdsl,1,False,True,False,False,105,0,,46.852222222222224,60.60999999999999,44.57666666666666,0,0,1,425.6744444444444,80.04617367658142,440.27,436.81,0,3.143125,5,0.0,0.007921064078203291
RT-022662,mobile,Far-East,0.514,6,annual,card,n/a,4,True,False,True,True,185,0,,60.06222222222223,48.669999999999995,50.43666666666667,1,0,2,605.6044444444445,144.2759863930003,609.8,799.82,1,2.175,4,0.03502742713634273,-0.23757845515240938
RT-022663,iptv,Siberia,0.337,41,annual,card,n/a,1,False,False,True,False,230,0,,44.85611111111111,27.676666666666666,48.79,1,0,4,332.6766666666667,71.99022425465343,276.25,256.69,1,2.9553333333333334,2,0.43273894923823186,0.07620086485644163
RT-022664,mobile,Saint-Petersburg,0.633,52,monthly,auto,n/a,4,True,False,False,False,30,0,,40.59888888888889,50.20333333333334,31.599999999999998,2,0,4,510.6311111111111,137.33616647563096,632.32,601.63,0,1.7894444444444444,1,0.0,0.05101141897844199
RT-022665,mobile,Urals,0.732,32,annual,invoice,n/a,1,True,False,False,False,135,0,,48.023888888888884,30.116666666666664,40.42333333333333,2,0,6,537.1466666666666,96.7385496492236,644.37,512.0,0,1.8347058823529412,2,0.2549682526593552,0.25853515625
RT-022666,iptv,Central,0.479,34,annual,invoice,n/a,2,False,False,True,False,75,1,23.0,48.01166666666667,40.31333333333333,47.27,3,0,8,347.53444444444443,44.89024422013975,335.6,255.84,1,2.7827777777777776,3,0.14716874691488618,0.3117573483427143
RT-022667,mobile,Volga,0.264,26,monthly,auto,n/a,4,True,True,True,False,30,0,,52.589444444444446,27.28,38.93666666666667,3,0,6,630.0805555555556,130.24424844350855,845.23,484.21,0,1.6194117647058823,4,0.299375053505693,0.7455855930278186
RT-022668,iptv,Urals,0.163,13,monthly,card,n/a,3,True,False,True,False,30,0,,34.56888888888889,50.52,26.689999999999998,0,0,2,325.13444444444445,54.255177386150116,278.04,316.63,1,1.6294117647058823,0,0.0,-0.1218772699996841
RT-022669,mobile,Urals,0.441,7,monthly,auto,n/a,3,True,False,True,False,30,1,23.0,47.10166666666666,28.263333333333332,51.343333333333334,2,0,4,441.15444444444444,124.85123185908911,305.42,395.69,0,2.425,3,0.44952282022982537,-0.22813313452450146
RT-022670,broadband,North-West,0.917,53,monthly,card,fiber,3,True,True,False,False,30,1,24.0,53.349999999999994,55.14333333333334,58.71666666666666,0,0,3,485.33666666666664,122.36941505611797,425.26,366.76,0,1.880625,3,0.06085722395685479,0.15950485331006653
RT-022671,mobile,Far-East,0.721,12,annual,invoice,n/a,1,True,False,False,False,5,0,,34.227222222222224,33.46333333333333,42.796666666666674,0,0,1,480.1961111111111,109.56787647196217,736.81,566.07,1,1.5772222222222223,0,0.2180855206791808,0.3016234741286411
RT-022672,mobile,Southern,0.065,17,monthly,card,n/a,3,True,False,False,False,30,0,,66.33611111111111,82.34666666666668,37.49333333333333,1,0,3,541.1066666666667,96.50889596301474,528.27,529.37,0,1.595294117647059,2,0.0,-0.002077941704290048
RT-022673,mobile,Far-East,0.773,75,monthly,invoice,n/a,2,True,False,False,False,30,0,,49.022777777777776,41.199999999999996,36.156666666666666,0,0,1,542.2544444444444,124.48502627754176,684.13,557.47,0,0.8588235294117648,4,0.0,0.2272050513929
RT-022674,broadband,Southern,0.294,17,monthly,card,fiber,1,False,True,False,False,30,1,20.0,69.04555555555555,59.370000000000005,47.18,0,0,0,622.765,101.2417338528406,609.73,724.08,1,1.23,4,0.0,-0.15792453872500278
RT-022675,mobile,North-West,0.174,20,monthly,invoice,n/a,2,True,False,False,False,30,0,,47.15555555555555,49.99666666666667,37.93333333333333,1,0,1,483.78333333333336,145.1461121442398,523.12,393.41,0,2.144375,2,0.0,0.3297069215322436
RT-022676,mobile,Central,0.331,1,monthly,invoice,n/a,3,True,False,False,False,30,0,,51.242222222222225,70.06666666666666,41.47666666666667,2,0,5,467.90666666666664,79.10314844630172,591.33,310.87,0,1.4305882352941177,1,0.0,0.9021777591919453
RT-022677,mobile,Moscow,0.379,29,monthly,card,n/a,3,True,True,False,False,30,1,24.0,36.29777777777778,18.46,28.346666666666664,1,0,4,359.51,81.62058931421655,431.18,343.0,0,2.0182352941176473,3,0.3487770460959548,0.2570845481049563
RT-022678,mobile,Southern,0.982,33,monthly,auto,n/a,4,True,True,False,True,30,0,,49.16777777777778,52.29666666666666,35.25,1,0,4,614.0027777777777,152.335505413141,742.91,690.94,0,1.891111111111111,0,0.0,0.07521637189915174
RT-022679,broadband,Southern,0.424,43,monthly,card,xdsl,2,False,True,False,False,30,0,,46.99888888888889,54.10666666666666,37.910000000000004,1,1,3,421.00666666666666,113.27376878217503,364.39,376.75,0,2.158,1,0.0,-0.03280690112806905
RT-022680,broadband,North-Caucasus,0.058,17,annual,card,xdsl,3,False,True,False,False,220,0,,37.037222222222226,24.866666666666664,24.773333333333337,0,0,1,463.51500000000004,102.10437037659064,428.94,492.88,0,3.1335714285714285,4,0.0,-0.12972731699399448
RT-022681,broadband,Central,0.873,31,annual,auto,xdsl,1,False,True,False,False,165,0,,34.69777777777777,39.373333333333335,25.08666666666667,1,0,3,309.67555555555555,56.61101900869312,333.22,264.56,1,1.1638888888888888,2,0.0,0.25952524947081956
RT-022682,mobile,Moscow,0.581,7,monthly,auto,n/a,1,True,False,False,False,30,0,,49.58166666666667,54.123333333333335,39.21333333333333,2,0,4,590.9344444444445,138.29626625993168,536.36,732.9,0,2.103529411764706,1,0.0,-0.268167553554373
RT-022683,mobile,Far-East,0.598,7,annual,auto,n/a,2,True,True,False,False,155,0,,48.191111111111105,44.36333333333334,50.01666666666667,2,0,5,602.3616666666667,149.77083189090632,514.32,789.94,0,1.915625,1,0.11302899033655452,-0.3489125756386561
RT-022684,mobile,Southern,0.156,38,annual,card,n/a,4,True,False,False,True,320,0,,61.87833333333333,52.86333333333334,82.62,0,0,0,544.0516666666667,152.08555897914832,571.79,622.92,0,1.34,3,0.36016299523924794,-0.08208116612085019
RT-022685,mobile,Moscow,0.21,17,monthly,auto,n/a,2,True,True,False,False,30,0,,46.224444444444444,34.70666666666667,37.339999999999996,0,0,1,472.2444444444444,134.4484557355465,536.03,721.47,0,2.1558823529411764,1,0.07052312087127278,-0.25703078437079857
RT-022686,iptv,North-West,0.101,29,annual,card,n/a,2,False,True,True,False,225,0,,48.65888888888889,59.03,33.22666666666667,1,0,4,363.4611111111111,65.30571147789438,485.71,340.1,0,1.541111111111111,1,0.0,0.4281387827109672
RT-022687,mobile,North-Caucasus,0.084,35,annual,card,n/a,4,True,True,True,False,45,0,,35.17388888888889,51.61666666666667,28.86,1,0,2,414.3911111111111,108.90576724797121,368.69,498.07,0,2.0066666666666664,5,0.0,-0.25976268396008595
RT-022688,fixed_voice,Far-East,0.633,45,annual,card,copper,2,False,False,False,False,110,0,,62.015,84.94333333333333,40.02,1,0,1,262.21333333333337,59.509234280957465,350.68,232.15,0,1.5666666666666667,4,0.0,0.5105750592289467
RT-022689,mobile,Southern,0.503,45,monthly,card,n/a,1,True,False,False,False,30,0,,36.38444444444444,31.156666666666666,41.11666666666667,0,0,2,399.38722222222225,85.78825867870371,450.71,455.24,0,2.4188235294117644,2,0.24223753546818,-0.00995079518495745
RT-022690,broadband,Moscow,0.846,21,monthly,auto,copper,2,False,True,False,False,30,0,,79.32666666666667,91.21999999999998,89.40666666666668,1,0,2,447.4227777777778,111.21904660229823,417.97,351.65,0,1.6500000000000001,4,0.0,0.18859661595336288
RT-022691,broadband,Urals,0.368,10,monthly,card,copper,2,False,True,False,False,30,0,,27.611666666666665,27.813333333333333,35.14666666666667,1,0,3,260.0838888888889,64.20722042399255,257.13,258.34,0,1.432,2,0.20864946889226105,-0.004683750096771617
RT-022692,broadband,Moscow,0.276,44,monthly,card,xdsl,2,False,True,False,False,30,0,,27.946111111111108,37.83,41.61,0,0,0,180.50777777777776,46.03529509812272,188.95,149.9,0,1.6023529411764705,1,0.09084354722422497,0.2605070046697797
RT-022693,broadband,North-West,0.463,31,annual,card,fiber,2,False,True,False,False,165,0,,51.160555555555554,41.04,24.55333333333333,1,0,4,381.5127777777777,95.28448838674731,219.14,283.08,0,1.4929411764705882,2,0.0,-0.2258725448636428
RT-022694,mobile,Volga,0.78,25,two_year,invoice,n/a,1,True,False,False,False,710,0,,43.47,42.45666666666667,23.3,1,0,1,497.5466666666667,79.09357986885274,482.03,500.62,1,2.391875,2,0.0,-0.037133953897167574
RT-022695,broadband,Siberia,0.818,31,two_year,card,fiber,3,True,True,True,False,530,0,,57.40555555555555,55.27333333333333,90.30333333333333,2,0,3,405.23333333333335,116.65355868099859,331.35,244.02,0,2.1088235294117648,3,0.3879148056550145,0.3578805015982297
